Username,Site,Customer,Updated By,ImageAttached,Route,Operator,Timedate,Annotation,Comment,Overall Result,Beta-lactams Result,Beta-lactams Level,Ceftiofur Result,Ceftiofur Level,Tetracyclines Result,Tetracyclines Level,Sulfonamides Result,Sulfonamides Level,Raw QR,Test Type,Batch Number
Sjk2,Seinäjoki,Valio,Sjk2,False,"317","SJ",26-03-2026 07:31,,,Negative,Negative,2.29,Negative,3.08,Negative,4.48,Negative,3.06,05250725E007000031,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk2,Seinäjoki,Valio,Sjk2,False,"214","JO",26-03-2026 07:39,,,Negative,Negative,2.4,Negative,2.88,Negative,3.66,Negative,2.73,05250725E007002980,MilkSafe™ FAST CM1-3BTS ,250725E007
Haapavesi2,Haapavesi,Valio,Haapavesi2,False,"12","JK",26-03-2026 07:51,,,Negative,Negative,1.67,Negative,2.77,Negative,3.05,Negative,2.6,05251106E008022327,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi2,Haapavesi,Valio,Haapavesi2,False,"76","PW",26-03-2026 08:05,,,Negative,Negative,2.64,Negative,3.36,Negative,4.03,Negative,3.32,05251106E008023196,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"415","jt",26-03-2026 10:10,,,Negative,Negative,1.45,Negative,2.38,Negative,3.29,Negative,2.43,05251106E008018533,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi2,Haapavesi,Valio,Haapavesi2,False,"7","PR",26-03-2026 09:04,,,Negative,Negative,1.82,Negative,2.79,Negative,3.35,Negative,2.54,05251106E008020229,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi2,Haapavesi,Valio,Haapavesi2,False,"77","PW",26-03-2026 10:02,Confirmation,,Negative,Negative,1.85,Negative,2.92,Negative,3.23,Negative,2.6,05251106E008023121,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi2,Haapavesi,Valio,Haapavesi2,False,"77","PW",26-03-2026 09:56,Original,,Positive,Positive,0.7,Negative,2.42,Positive,0.83,Negative,1.91,05251106E008020110,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi2,Haapavesi,Valio,Haapavesi2,False,"77","PW",26-03-2026 10:08,,,Negative,Negative,2.03,Negative,2.87,Negative,3.47,Negative,2.69,05251106E008020184,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"413","jt",26-03-2026 12:51,,,Negative,Negative,1.99,Negative,2.76,Negative,3.54,Negative,2.65,05251106E008002831,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"337","JA",26-03-2026 12:46,,,Negative,Negative,2.25,Negative,3.43,Negative,4.56,Negative,3.38,05250725E007002893,MilkSafe™ FAST CM1-3BTS ,250725E007
Oulu2,Oulu,Valio,Oulu2,False,"885","JL",26-03-2026 13:26,,,Negative,Negative,1.88,Negative,2.33,Negative,3.3,Negative,2.42,05250725E007002852,MilkSafe™ FAST CM1-3BTS ,250725E007
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"860","KH",26-03-2026 14:27,,,Negative,Negative,2.09,Negative,2.95,Negative,3.53,Negative,2.8,05250725E007013618,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"477","jk",26-03-2026 14:43,,,Negative,Negative,2.13,Negative,2.91,Negative,3.79,Negative,2.8,05251106E008001467,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"404","kt",26-03-2026 14:51,,,Negative,Negative,1.78,Negative,2.4,Negative,3.32,Negative,2.36,05251106E008002472,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"295","JS",26-03-2026 13:14,Confirmation,,Negative,Negative,2.24,Negative,3.52,Negative,4.55,Negative,3.33,05250725E007001720,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk2,Seinäjoki,Valio,Sjk2,False,"295","JS",26-03-2026 13:07,Original,,Positive,Positive,0.01,Negative,3.54,Positive,0.14,Negative,2.22,05250725E007012746,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk2,Seinäjoki,Valio,Sjk2,False,"295","JS",26-03-2026 13:19,SecondConfirmation,,Negative,Negative,2.17,Negative,3.3,Negative,4.18,Negative,3.2,05250725E007001587,MilkSafe™ FAST CM1-3BTS ,250725E007
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"832","HL",26-03-2026 14:50,,,Negative,Negative,2.26,Negative,3.14,Negative,3.83,Negative,2.93,05250725E007016571,MilkSafe™ FAST CM1-3BTS ,250725E007
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"78","PW",26-03-2026 13:26,,,Negative,Negative,2.22,Negative,2.94,Negative,3.73,Negative,2.69,05251106E008021887,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi2,Haapavesi,Valio,Haapavesi2,False,"52","JA",26-03-2026 13:26,,,Negative,Negative,1.71,Negative,2.65,Negative,3.13,Negative,2.52,05251106E008023326,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"37","JK",26-03-2026 13:32,,,Negative,Negative,2.3,Negative,3.1,Negative,4.12,Negative,2.91,05251106E008013283,MilkSafe™ FAST CM1-3BTS ,251106E008
Oulu2,Oulu,Valio,Oulu2,False,"94","M A",26-03-2026 14:15,,,Negative,Negative,2.24,Negative,3.18,Negative,4.18,Negative,3.17,05250725E007002750,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"492","tv",26-03-2026 15:17,,,Negative,Negative,1.94,Negative,2.65,Negative,3.68,Negative,2.62,05251106E008002524,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"438","VR",26-03-2026 15:09,,,Negative,Negative,1.8,Negative,2.74,Negative,4.04,Negative,2.88,05251106E008001365,MilkSafe™ FAST CM1-3BTS ,251106E008
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"346","NV",26-03-2026 15:37,,,Negative,Negative,1.96,Negative,2.82,Negative,3.43,Negative,2.67,05250725E007022163,MilkSafe™ FAST CM1-3BTS ,250725E007
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"140","EK",26-03-2026 14:17,,,Negative,Negative,2.56,Negative,3.08,Negative,4.01,Negative,2.88,05251106E008019711,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"307","AP",26-03-2026 14:20,,,Negative,Negative,2.36,Negative,3.28,Negative,4.46,Negative,3.25,05250725E007002947,MilkSafe™ FAST CM1-3BTS ,250725E007
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"42","MP",26-03-2026 14:23,,,Negative,Negative,2.4,Negative,3.14,Negative,4.09,Negative,3,05251106E008019664,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"60","toni",26-03-2026 16:07,,,Negative,Negative,1.45,Negative,2.33,Negative,2.94,Negative,2.23,05251106E008001719,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"225","PT",26-03-2026 14:44,,,Negative,Negative,2.45,Negative,3.11,Negative,3.94,Negative,2.91,05250725E007001601,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti1,Lapinlahti,Valio,Lapinlahti1,False,"KONTRNEG","AP",26-03-2026 16:13,,,Negative,Negative,2.53,Negative,2.73,Negative,3.36,Negative,2.54,,MilkSafe™ FAST CM1-3BTS ,
Sjk6,Seinäjoki,Valio,Sjk6,False,"291","jm",26-03-2026 14:53,,,Negative,Negative,1.89,Negative,3.33,Negative,4.37,Negative,3.19,05250725E007003739,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"576","JL",26-03-2026 16:35,,,Negative,Negative,1.95,Negative,3.16,Negative,4.58,Negative,3.18,05251106E008002574,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"130","AL",26-03-2026 14:58,,,Negative,Negative,2.38,Negative,2.9,Negative,3.57,Negative,2.76,05251106E008020893,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"kontrneg","ap",26-03-2026 16:28,,,Negative,Negative,2.96,Negative,3.22,Negative,3.96,Negative,3.04,05251106E008002764,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"182","ER",26-03-2026 16:42,,,Negative,Negative,2.14,Negative,3.02,Negative,4.14,Negative,2.98,05251106E008001249,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"321","TP",26-03-2026 15:04,,,Negative,Negative,1.74,Negative,3.01,Negative,4.1,Negative,2.9,05250725E007001926,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"725","tv",26-03-2026 16:37,,,Negative,Negative,2.05,Negative,2.8,Negative,3.59,Negative,2.65,05251106E008017907,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"KONTRNEG","AP",26-03-2026 16:53,,,Negative,Negative,2.32,Negative,2.78,Negative,3.65,Negative,2.63,05251106E008001755,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"163","OP",26-03-2026 15:16,,,Negative,Negative,2.3,Negative,3.3,Negative,4.33,Negative,3.13,05250725E007001919,MilkSafe™ FAST CM1-3BTS ,250725E007
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"113","TH",26-03-2026 15:20,,,Negative,Negative,2.91,Negative,3.24,Negative,4.42,Negative,3.22,05251106E008012142,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"417","jt",26-03-2026 16:46,,,Negative,Negative,1.67,Negative,2.55,Negative,3.43,Negative,2.43,05251106E008001183,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"55","JS",26-03-2026 17:22,,,Negative,Negative,1.99,Negative,2.59,Negative,3.43,Negative,2.42,05251106E008002158,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"153","JT",26-03-2026 15:47,,,Negative,Negative,2.58,Negative,3.55,Negative,4.44,Negative,3.45,05250725E007001658,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk2,Seinäjoki,Valio,Sjk2,False,"217","JO",26-03-2026 15:53,,,Negative,Negative,2.66,Negative,3.2,Negative,4.43,Negative,3.12,05250725E007001881,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk6,Seinäjoki,Valio,Sjk6,False,"647","pj",26-03-2026 15:57,,,Negative,Negative,1.96,Negative,2.72,Negative,3.42,Negative,2.49,05250725E007001680,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk2,Seinäjoki,Valio,Sjk2,False,"201","AE",26-03-2026 16:00,,,Negative,Negative,2.09,Negative,3.14,Negative,4.39,Negative,3.14,05250725E007002874,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"461","MP",26-03-2026 18:03,,,Negative,Negative,2,Negative,3.09,Negative,4.32,Negative,3.1,05251106E008002387,MilkSafe™ FAST CM1-3BTS ,251106E008
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"643","AN",26-03-2026 18:53,,,Negative,Negative,1.96,Negative,2.55,Negative,3.52,Negative,2.61,05250725E007022162,MilkSafe™ FAST CM1-3BTS ,250725E007
Haapavesi2,Haapavesi,Valio,Haapavesi2,False,"79","SV",26-03-2026 17:55,,,Negative,Negative,1.69,Negative,2.61,Negative,3.39,Negative,2.47,05251106E008021809,MilkSafe™ FAST CM1-3BTS ,251106E008
Riihimaki2,Riihimäki,Valio,Riihimaki2,False,"627","TN",26-03-2026 18:13,,,Negative,Negative,1.9,Negative,2.94,Negative,3.75,Negative,2.9,05250428E002020418,MilkSafe™ FAST CM1-3BTS ,250428E002
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"504","VR",26-03-2026 20:47,,,Negative,Negative,1.79,Negative,2.72,Negative,3.55,Negative,2.59,05251106E008001204,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"459","JK",26-03-2026 20:56,,,Negative,Negative,1.96,Negative,2.8,Negative,3.91,Negative,2.77,05251106E008017542,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"412","late",26-03-2026 20:54,,,Negative,Negative,1.68,Negative,2.23,Negative,3.19,Negative,2.34,05251106E008001623,MilkSafe™ FAST CM1-3BTS ,251106E008
Riihimaki2,Riihimäki,Valio,Riihimaki2,False,"778","JS",26-03-2026 19:28,,,Negative,Negative,2.42,Negative,3.18,Negative,4.04,Negative,3,05250428E002021204,MilkSafe™ FAST CM1-3BTS ,250428E002
Sjk6,Seinäjoki,Valio,Sjk6,False,"633","op",26-03-2026 19:29,,,Negative,Negative,2.14,Negative,3.06,Negative,4.14,Negative,2.98,05250725E007002919,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk2,Seinäjoki,Valio,Sjk2,False,"319","SN",26-03-2026 20:03,,,Negative,Negative,2.03,Negative,2.98,Negative,3.61,Negative,2.72,05250725E007001941,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk6,Seinäjoki,Valio,Sjk6,False,"605","mr",26-03-2026 20:04,,,Negative,Negative,2.26,Negative,3.06,Negative,3.98,Negative,2.91,05250725E007001567,MilkSafe™ FAST CM1-3BTS ,250725E007
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"743","NR",26-03-2026 22:41,,,Negative,Negative,2.24,Negative,2.95,Negative,3.59,Negative,2.78,05250725E007022175,MilkSafe™ FAST CM1-3BTS ,250725E007
Riihimaki2,Riihimäki,Valio,Riihimaki2,False,"679","SV",26-03-2026 21:13,,,Negative,Negative,1.74,Negative,2.62,Negative,3.55,Negative,2.59,05250428E002020370,MilkSafe™ FAST CM1-3BTS ,250428E002
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"403","lt",26-03-2026 22:40,,,Negative,Negative,1.94,Negative,2.78,Negative,3.69,Negative,2.67,05251106E008002967,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk5,Seinäjoki,Valio,Sjk5,False,"209","as",26-03-2026 22:19,,,Negative,Negative,2.02,Negative,3.05,Negative,3.76,Negative,2.85,05250725E007012967,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"410","late",26-03-2026 23:29,,,Negative,Negative,1.72,Negative,2.44,Negative,3.83,Negative,2.75,05251106E008002854,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"297","TK",26-03-2026 21:53,,,Negative,Negative,2.29,Negative,2.94,Negative,3.95,Negative,2.85,05250725E007003710,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"495","hk",27-03-2026 01:33,,,Negative,Negative,1.97,Negative,2.73,Negative,3.63,Negative,2.67,05251106E008001186,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi2,Haapavesi,Valio,Haapavesi2,False,"80","SV",27-03-2026 00:00,,,Negative,Negative,1.79,Negative,2.81,Negative,3.49,Negative,2.63,05251106E008019535,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"962","rs",27-03-2026 01:41,,,Negative,Negative,1.95,Negative,2.73,Negative,3.5,Negative,2.59,05251106E008019026,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"409","late",27-03-2026 01:35,,,Negative,Negative,1.48,Negative,2.49,Negative,3.82,Negative,2.91,05251106E008002133,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"219","JH",27-03-2026 00:25,,,Negative,Negative,1.92,Negative,3.04,Negative,3.74,Negative,2.9,05250725E007003885,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk2,Seinäjoki,Valio,Sjk2,False,"324","TN",27-03-2026 00:35,,,Negative,Negative,1.93,Negative,3.26,Negative,4.01,Negative,3.02,05250725E007001728,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"432","HR",27-03-2026 02:18,,,Negative,Negative,2.21,Negative,2.92,Negative,3.71,Negative,2.78,05251106E008004356,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"956","pr",27-03-2026 02:07,,,Negative,Negative,2.61,Negative,3.34,Negative,4.56,Negative,3.26,05251106E008001342,MilkSafe™ FAST CM1-3BTS ,251106E008
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"345","JR",27-03-2026 02:15,,,Negative,Negative,1.98,Negative,3.02,Negative,3.62,Negative,2.89,05250725E007021719,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"183","JL",27-03-2026 02:44,,,Negative,Negative,2.21,Negative,3.11,Negative,4.19,Negative,3.05,05251106E008001251,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"479","MR",27-03-2026 02:52,,,Negative,Negative,2.32,Negative,2.96,Negative,4.36,Negative,3,05251106E008001792,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"90","mr",27-03-2026 02:42,,,Negative,Negative,2.21,Negative,3.07,Negative,3.89,Negative,2.86,05251106E008001655,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"R221","TJ",27-03-2026 01:22,,,Negative,Negative,2.34,Negative,3.54,Negative,4.45,Negative,3.35,05250725E007001743,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"161","SS",27-03-2026 03:08,,,Negative,Negative,1.95,Negative,2.82,Negative,3.6,Negative,2.72,05251106E008004150,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"172","pk",27-03-2026 03:27,,,Negative,Negative,2,Negative,3.04,Negative,3.44,Negative,2.93,05251106E008019013,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"110","IH",27-03-2026 02:12,,,Negative,Negative,2.76,Negative,3.27,Negative,4.13,Negative,3.11,,MilkSafe™ FAST CM1-3BTS ,
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"56","SK",27-03-2026 04:05,,,Negative,Negative,1.75,Negative,2.71,Negative,3.77,Negative,2.84,05251106E008001857,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"202","PK",27-03-2026 02:28,,,Negative,Negative,2.04,Negative,2.76,Negative,4.02,Negative,2.84,05250725E007004318,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk5,Seinäjoki,Valio,Sjk5,False,"647","MH",27-03-2026 03:02,,,Negative,Negative,1.65,Negative,2.47,Negative,3.6,Negative,2.67,05250725E007024346,MilkSafe™ FAST CM1-3BTS ,250725E007
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"133","HT",27-03-2026 02:35,,,Negative,Negative,2.39,Negative,3.07,Negative,3.75,Negative,2.95,05251106E008020343,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"411","late",27-03-2026 04:19,,,Negative,Negative,1.8,Negative,2.36,Negative,3.28,Negative,2.41,05251106E008001516,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"505","jk",27-03-2026 04:15,Confirmation,,Negative,Negative,2.24,Negative,2.95,Negative,3.86,Negative,2.8,05251106E008001410,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"505","jk",27-03-2026 04:09,Original,,Positive,Positive,0.98,Negative,2.82,Negative,1.89,Negative,2.05,05251106E008018924,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"505","jk",27-03-2026 04:16,SecondConfirmation,,Negative,Negative,1.88,Negative,3.08,Negative,3.89,Negative,2.83,05251106E008002757,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"141","NR",27-03-2026 04:33,,,Negative,Negative,2.29,Negative,2.69,Negative,3.35,Negative,2.56,05251106E008018825,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"456","JK",27-03-2026 04:51,,,Negative,Negative,1.84,Negative,2.7,Negative,3.48,Negative,2.66,05251106E008018800,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"53","MR",27-03-2026 05:01,,,Negative,Negative,1.92,Negative,2.6,Negative,3.32,Negative,2.46,05251106E008004159,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"323","TN",27-03-2026 03:38,,,Negative,Negative,2.18,Negative,3.23,Negative,4.14,Negative,3.17,05250725E007001690,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"494","HK",27-03-2026 05:25,,,Negative,Negative,2.17,Negative,2.97,Negative,3.81,Negative,2.79,05251106E008018652,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"216","aa",27-03-2026 03:52,,,Negative,Negative,2.42,Negative,3.37,Negative,4.25,Negative,3.34,05250725E007003033,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk5,Seinäjoki,Valio,Sjk5,False,"316","SJ",27-03-2026 04:26,,,Negative,Negative,2.07,Negative,2.94,Negative,3.54,Negative,2.87,05250725E007002933,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"63","ps",27-03-2026 05:23,,,Negative,Negative,2.01,Negative,2.71,Negative,3.47,Negative,2.5,05251106E008001154,MilkSafe™ FAST CM1-3BTS ,251106E008
Oulu2,Oulu,Valio,Oulu2,False,"39","VL",27-03-2026 05:04,,,Negative,Negative,2.21,Negative,2.96,Negative,3.83,Negative,2.79,05250725E007002984,MilkSafe™ FAST CM1-3BTS ,250725E007
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"381","PH",27-03-2026 06:36,,,Negative,Negative,1.5,Negative,2.33,Negative,3.5,Negative,2.96,,MilkSafe™ FAST CM1-3BTS ,
Sjk5,Seinäjoki,Valio,Sjk5,False,"293","AS",27-03-2026 06:27,Original,,Positive,Negative,1.35,Negative,2.98,Positive,0,Negative,2.58,05250725E007003390,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk5,Seinäjoki,Valio,Sjk5,False,"292","AS",27-03-2026 06:34,,,Negative,Negative,2.44,Negative,3.34,Negative,4.12,Negative,3.09,05250725E007003935,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk2,Seinäjoki,Valio,Sjk2,False,"293","AS",27-03-2026 06:06,,,Negative,Negative,2.52,Negative,3.33,Negative,4.49,Negative,3.23,05250725E007001660,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"45","MAKE",27-03-2026 07:56,,,Negative,Negative,1.76,Negative,2.59,Negative,3.45,Negative,2.5,05251106E008001197,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"407","PK",27-03-2026 08:14,,,Negative,Negative,1.66,Negative,2.58,Negative,2.96,Negative,2.4,,MilkSafe™ FAST CM1-3BTS ,
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"300","JS",27-03-2026 07:29,,,Negative,Negative,2.15,Negative,2.9,Negative,3.2,Negative,2.75,05251106E008022043,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"69","PW",27-03-2026 07:45,,,Negative,Negative,2.78,Negative,3.15,Negative,3.97,Negative,3.04,05251106E008023264,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk5,Seinäjoki,Valio,Sjk5,False,"NEG KONT","VS",27-03-2026 08:36,,,Negative,Negative,2,Negative,2.89,Negative,3.64,Negative,2.71,05250725E007008787,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk6,Seinäjoki,Valio,Sjk6,False,"neg kont","vs",27-03-2026 08:08,,,Negative,Negative,2.71,Negative,3.32,Negative,4.84,Negative,3.37,05250725E007000302,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk2,Seinäjoki,Valio,Sjk2,False,"NEG KONT","VS",27-03-2026 08:10,,,Negative,Negative,3.63,Negative,3.77,Negative,5,Negative,4.11,05250725E007003754,MilkSafe™ FAST CM1-3BTS ,250725E007
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"NEG KONTRL","EK",27-03-2026 09:49,,,Negative,Negative,2.32,Negative,3.4,Negative,4.07,Negative,3.19,05250725E007018431,MilkSafe™ FAST CM1-3BTS ,250725E007
LabraJKL03,Jyväskylä,Valio,LabraJKL03,False,"NEG KONTRL","EK",27-03-2026 10:06,,,Negative,Negative,2.23,Negative,3.02,Negative,3.87,Negative,2.96,05250725E007020078,MilkSafe™ FAST CM1-3BTS ,250725E007
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"70","PW",27-03-2026 11:01,,,Negative,Negative,2.64,Negative,3.1,Negative,4.1,Negative,3.06,05251106E008023258,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"200","AE",27-03-2026 11:19,,,Negative,Negative,2.4,Negative,3.25,Negative,4.62,Negative,3.21,05250725E007001115,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk2,Seinäjoki,Valio,Sjk2,False,"642","I`N",27-03-2026 12:07,,,Negative,Negative,2.22,Negative,3.01,Negative,4.09,Negative,2.9,05250725E007013441,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk2,Seinäjoki,Valio,Sjk2,False,"170","KH",27-03-2026 12:17,,,Negative,Negative,1.92,Negative,2.86,Negative,3.59,Negative,2.66,05250725E007001747,MilkSafe™ FAST CM1-3BTS ,250725E007
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"744","PK",27-03-2026 13:53,,,Negative,Negative,1.98,Negative,2.81,Negative,3.83,Negative,2.72,05250725E007014978,MilkSafe™ FAST CM1-3BTS ,250725E007
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"11","EK",27-03-2026 12:31,,,Negative,Negative,2.06,Negative,3.05,Negative,3.6,Negative,2.96,05251106E008020499,MilkSafe™ FAST CM1-3BTS ,251106E008
